UMAP1	UMAP2	cCRE_type	chrom	start	end	rDHS	length
1.7418863	6.858698	dELS	chr6	7172585	7172934	EH38E3689041	349
1.8237622	6.69175	dELS	chr6	7172977	7173178	EH38E3689042	201
1.6372869	6.3598323	dELS	chr6	7173249	7173597	EH38E3689043	348
1.0954444	5.6814275	dELS	chr6	7173820	7174118	EH38E3689044	298
0.65660024	5.4107213	dELS	chr6	7174141	7174342	EH38E3689045	201
3.5591066	6.5286684	dELS	chr6	7195976	7196305	EH38E2443546	329
3.741944	6.576993	dELS	chr6	7196772	7196949	EH38E2443547	177
3.7079566	6.5588784	dELS	chr6	7196955	7197116	EH38E4393610	161
3.992545	6.5889597	dELS	chr6	7197817	7198047	EH38E2443549	230
4.2853007	6.6266103	dELS	chr6	7198181	7198528	EH38E3689059	347
4.704195	6.58524	dELS	chr6	7198802	7199001	EH38E3689060	199
4.820945	6.624587	dELS	chr6	7199058	7199325	EH38E3689061	267
5.033979	6.598797	dELS	chr6	7199652	7199832	EH38E3689062	180
5.341862	6.6330276	dELS	chr6	7200609	7200837	EH38E3689063	228
5.4615192	6.6650224	dELS	chr6	7200948	7201137	EH38E3689064	189
5.4297514	6.654478	dELS	chr6	7201172	7201508	EH38E2443555	336
5.038861	5.350476	dELS	chr6	7201618	7201904	EH38E3689065	286
2.5699463	4.339338	dELS	chr6	7202061	7202411	EH38E2443557	350
2.1397314	4.570067	dELS	chr6	7202420	7202591	EH38E3689066	171
-2.1849608	6.7754693	dELS	chr6	7215183	7215520	EH38E2443571	337
-2.0311103	6.9324355	dELS	chr6	7236305	7236487	EH38E3689100	182
2.2290206	5.1259413	dELS	chr6	7254798	7255081	EH38E3689125	283
2.124422	5.1685786	dELS	chr6	7255104	7255431	EH38E2443621	327
2.3913348	5.0931053	PLS	chr6	7262014	7262363	EH38E3689130	349
6.8503456	-0.1879901	PLS	chr6	7313137	7313487	EH38E2443669	350
6.845766	1.4804778	dELS	chr6	7347604	7347951	EH38E3689189	347
7.7087474	2.4456413	PLS	chr6	7389316	7389594	EH38E3689196	278
4.3097634	-0.2270122	PLS	chr6	7389597	7389922	EH38E3689197	325
4.3154945	-0.24908572	PLS	chr6	7389597	7389922	EH38E3689197	325
2.7953024	-0.25462365	PLS	chr6	7590009	7590357	EH38E3689306	348
7.1421466	4.190734	dELS	chr6	7697514	7697771	EH38E2443915	257
6.8114386	4.248668	dELS	chr6	7697772	7698075	EH38E2443916	303
5.8171043	4.870016	dELS	chr6	7698177	7698526	EH38E2443917	349
2.94159	1.2606611	PLS	chr6	7725857	7726204	EH38E3689363	347
12.53159	6.653126	dELS	chr6	7898964	7899312	EH38E3689436	348
12.561859	6.603854	dELS	chr6	7899383	7899562	EH38E3689437	179
12.522925	6.6459723	dELS	chr6	7899612	7899961	EH38E3689438	349
12.497798	6.6426787	dELS	chr6	7899995	7900229	EH38E3689439	234
10.060982	4.2837777	PLS	chr6	7909837	7910000	EH38E4393768	163
9.474174	3.274753	PLS	chr6	7910004	7910316	EH38E3689454	312
7.220125	-0.5012009	PLS	chr6	7910661	7911010	EH38E3689456	349
9.562947	5.1559906	PLS	chr6	8064324	8064672	EH38E3689525	348
9.567844	5.15141	PLS	chr6	8064324	8064672	EH38E3689525	348
11.863396	7.1961904	dELS	chr6	8083366	8083715	EH38E2444199	349
9.7363615	5.460871	dELS	chr6	8099929	8100165	EH38E2444207	236
7.014973	-0.6519253	PLS	chr6	8102473	8102818	EH38E3689548	345
7.0514584	-0.66128224	PLS	chr6	8102473	8102818	EH38E3689548	345
7.0107408	-0.65961593	PLS	chr6	8102473	8102818	EH38E3689548	345
8.831852	2.6296737	PLS	chr6	8435094	8435266	EH38E3689626	172
6.856219	-0.85505855	PLS	chr6	8435352	8435702	EH38E3689627	350
6.863448	-0.8581772	PLS	chr6	8435352	8435702	EH38E3689627	350
3.1069407	2.4569967	PLS	chr6	8435725	8435902	EH38E3689628	177
2.7895598	2.7192404	PLS	chr6	8435916	8436158	EH38E2444352	242
1.8198131	3.4599955	PLS	chr6	8436161	8436362	EH38E3689629	201
7.4522276	1.3859948	dELS	chr6	10102355	10102635	EH38E3689961	280
7.2690372	4.0355096	dELS	chr6	10313882	10314085	EH38E3690047	203
6.9339557	3.1311064	dELS	chr6	10314162	10314442	EH38E3690048	280
7.2204795	4.500993	dELS	chr6	10314599	10314848	EH38E2444921	249
-0.27453074	8.118069	dELS	chr6	10347808	10348153	EH38E3690066	345
7.8385477	4.959001	dELS	chr6	10401685	10401942	EH38E3690114	257
7.869764	5.462519	dELS	chr6	10402004	10402338	EH38E3690115	334
2.9698853	0.4032928	PLS	chr6	10404358	10404701	EH38E3690118	343
2.953455	0.6670043	dELS	chr6	10517452	10517789	EH38E3690212	337
2.0769877	2.3521156	dELS	chr6	10517815	10517982	EH38E3690213	167
2.7463362	5.777655	dELS	chr6	10518610	10518906	EH38E3690214	296
3.1154933	5.63446	dELS	chr6	10518938	10519226	EH38E2445133	288
11.767064	6.559088	dELS	chr6	10640492	10640820	EH38E3690303	328
5.7697277	1.265286	PLS	chr6	10659451	10659601	EH38E3690309	150
8.255342	2.414717	PLS	chr6	10694369	10694530	EH38E4394307	161
5.1425643	-1.1906492	PLS	chr6	10694573	10694911	EH38E4394308	338
2.5352771	2.2908428	PLS	chr6	10694919	10695115	EH38E4394309	196
3.829847	0.06419751	PLS	chr6	10722835	10723185	EH38E3690343	350
-1.1570795	5.4589233	dELS	chr6	10725088	10725438	EH38E3690349	350
-1.1594434	5.4317536	dELS	chr6	10725472	10725688	EH38E3690350	216
-1.218455	5.3589296	dELS	chr6	10725793	10726040	EH38E3690351	247
-1.0939587	5.4458222	dELS	chr6	10726674	10727022	EH38E3690352	348
1.7872745	4.351195	PLS	chr6	10747519	10747869	EH38E3690363	350
1.7528244	4.3739777	PLS	chr6	10747519	10747869	EH38E3690363	350
1.7960604	4.3660836	PLS	chr6	10747519	10747869	EH38E3690363	350
1.3428274	3.920152	PLS	chr6	10747939	10748119	EH38E2445339	180
-1.2937332	5.497271	dELS	chr6	10749744	10750093	EH38E3690366	349
3.4422452	6.869892	dELS	chr6	10771054	10771404	EH38E4394318	350
3.6663678	6.8520947	dELS	chr6	10771420	10771768	EH38E3690379	348
4.173097	6.7376842	dELS	chr6	10794264	10794611	EH38E2445362	347
5.5020022	3.9376912	PLS	chr6	10838238	10838390	EH38E2445374	152
6.3131156	0.4942498	PLS	chr6	10838417	10838767	EH38E2445375	350
3.267224	-0.003565959	PLS	chr6	10886799	10887149	EH38E3690412	350
-2.0947206	7.5258307	dELS	chr6	10919679	10920024	EH38E2445418	345
7.645214	1.235958	PLS	chr6	11044166	11044516	EH38E3690457	350
7.1829066	1.0422643	PLS	chr6	11044535	11044873	EH38E3690458	338
3.4511166	-0.28667215	PLS	chr6	11093551	11093901	EH38E3690486	350
-0.28384587	5.4537024	dELS	chr6	11096217	11096442	EH38E2445524	225
-1.4665616	7.0538163	PLS	chr6	11111512	11111713	EH38E3690498	201
-1.5473746	6.7590694	dELS	chr6	11143735	11144084	EH38E2445562	349
6.8525715	1.6271533	PLS	chr6	11232499	11232849	EH38E3690590	350
5.62153	1.4188832	PLS	chr6	11537426	11537775	EH38E3690816	349
3.4753127	2.4919546	PLS	chr6	11537796	11538021	EH38E3690817	225
7.8685846	4.5691557	dELS	chr6	11785778	11785941	EH38E2446206	163
5.9089384	1.5755818	dELS	chr6	11833938	11834127	EH38E3691002	189
4.273641	3.1229692	dELS	chr6	11834296	11834641	EH38E3691003	345
7.062339	3.9982295	dELS	chr6	11917955	11918203	EH38E2446300	248
6.9958053	3.16133	dELS	chr6	11918214	11918421	EH38E2446301	207
6.2677827	1.9818298	dELS	chr6	11918482	11918815	EH38E2446302	333
5.054197	3.8920448	dELS	chr6	11918990	11919340	EH38E3691031	350
6.402373	4.844259	dELS	chr6	11919392	11919547	EH38E2446304	155
7.148792	4.9893093	dELS	chr6	11919734	11920071	EH38E3691032	337
7.06217	4.0156555	dELS	chr6	11920250	11920536	EH38E3691033	286
6.4817753	2.8933997	dELS	chr6	11920624	11920876	EH38E3691034	252
5.1645107	1.5639738	dELS	chr6	11921033	11921382	EH38E3691035	349
3.994289	3.1241405	dELS	chr6	11921470	11921620	EH38E4394530	150
3.486598	4.1804514	dELS	chr6	11921817	11922037	EH38E3691036	220
6.944038	4.977236	dELS	chr6	11929537	11929783	EH38E2446311	246
7.3588667	4.896016	dELS	chr6	11930386	11930610	EH38E3691040	224
6.3623643	3.084362	dELS	chr6	11930928	11931184	EH38E4394536	256
3.5413032	1.2931767	dELS	chr6	11931277	11931624	EH38E3691041	347
3.7476473	2.8542514	dELS	chr6	11931703	11931879	EH38E3691042	176
3.4749348	4.1972036	dELS	chr6	11932024	11932374	EH38E4394537	350
3.504075	5.1273174	dELS	chr6	11938426	11938581	EH38E3691046	155
2.8837051	4.7282696	dELS	chr6	11938602	11938950	EH38E3691047	348
-0.8064918	5.348293	dELS	chr6	11942229	11942554	EH38E3691050	325
1.247119	5.2172947	dELS	chr6	11950994	11951172	EH38E3691058	178
5.9999914	2.2968738	dELS	chr6	11968252	11968403	EH38E2446332	151
5.7791705	1.88951	dELS	chr6	11968458	11968677	EH38E3691063	219
4.4079757	3.1444247	dELS	chr6	11968740	11968936	EH38E2446334	196
4.5255437	2.1599903	dELS	chr6	11978372	11978712	EH38E2446345	340
1.9672855	6.14664	dELS	chr6	12009899	12010113	EH38E2446365	214
1.4485208	2.216062	PLS	chr6	12012112	12012268	EH38E3691082	156
1.6505834	1.6855915	PLS	chr6	12012335	12012533	EH38E3691083	198
-0.88153446	6.2278385	dELS	chr6	12020307	12020628	EH38E3691095	321
0.3908557	6.776369	dELS	chr6	12021157	12021354	EH38E3691096	197
0.70801497	6.800577	dELS	chr6	12021424	12021774	EH38E4394558	350
1.2895387	6.4207425	dELS	chr6	12022446	12022771	EH38E3691098	325
0.57687104	5.960961	dELS	chr6	12022950	12023295	EH38E2446389	345
-1.5998863	7.0288935	dELS	chr6	12044943	12045288	EH38E3691106	345
-2.0335016	7.139091	dELS	chr6	12065819	12065990	EH38E3691121	171
8.116945	4.685466	PLS	chr6	13272491	13272841	EH38E2447240	350
5.3045363	6.0540338	PLS	chr6	13273898	13274247	EH38E3691677	349
4.046172	6.6227293	dELS	chr6	13276119	13276316	EH38E2447248	197
11.647941	7.0574174	dELS	chr6	13302809	13303159	EH38E2447287	350
11.8542595	6.965986	dELS	chr6	13303191	13303349	EH38E3691713	158
12.08447	6.828624	dELS	chr6	13303682	13304030	EH38E3691714	348
12.407735	6.9479156	dELS	chr6	13307612	13307943	EH38E2447296	331
12.615874	7.083351	dELS	chr6	13319898	13320246	EH38E3691730	348
6.586699	-0.9729951	PLS	chr6	13328391	13328741	EH38E2447325	350
6.598945	-0.99128544	PLS	chr6	13328391	13328741	EH38E2447325	350
3.1361895	5.057723	dELS	chr6	13330503	13330719	EH38E3691745	216
11.632863	6.33245	dELS	chr6	13354069	13354282	EH38E3691753	213
7.9862943	5.210261	dELS	chr6	13354446	13354779	EH38E2447340	333
7.873476	5.1661134	dELS	chr6	13355491	13355841	EH38E2447342	350
12.006093	7.927753	dELS	chr6	13360615	13360953	EH38E3691759	338
11.942331	6.852188	dELS	chr6	13395333	13395682	EH38E3691784	349
12.228593	6.999535	dELS	chr6	13395742	13395911	EH38E3691785	169
9.327277	5.346956	PLS	chr6	13485990	13486336	EH38E2447512	346
9.312506	5.2058115	PLS	chr6	13485990	13486336	EH38E2447512	346
9.334191	5.810161	PLS	chr6	13486348	13486531	EH38E3691863	183
8.002782	0.36890247	PLS	chr6	13487554	13487859	EH38E3691865	305
4.535203	-0.6342359	PLS	chr6	13574260	13574609	EH38E2447587	349
6.1308093	6.169395	dELS	chr6	13611684	13612034	EH38E2447609	350
6.134076	5.3354125	PLS	chr6	13614869	13615074	EH38E3691941	205
6.0642657	4.5624933	PLS	chr6	13615107	13615456	EH38E3691942	349
6.082845	4.544194	PLS	chr6	13615107	13615456	EH38E3691942	349
12.1309595	7.905731	dELS	chr6	13662442	13662654	EH38E3691955	212
11.867804	7.3675036	dELS	chr6	13665896	13666082	EH38E3691958	186
11.352241	7.3452797	dELS	chr6	13666384	13666624	EH38E3691959	240
11.157704	7.237972	dELS	chr6	13666723	13667070	EH38E3691960	347
11.754607	7.176811	dELS	chr6	13673841	13674080	EH38E3691964	239
11.142299	7.285671	dELS	chr6	13674498	13674842	EH38E2447657	344
11.374809	7.398038	dELS	chr6	13674875	13675114	EH38E2447658	239
12.163391	7.9017673	dELS	chr6	13676897	13677071	EH38E3691965	174
9.8920965	5.404389	dELS	chr6	13677910	13678189	EH38E3691966	279
8.72008	5.2833266	dELS	chr6	13678361	13678711	EH38E3691967	350
6.806026	6.5070715	dELS	chr6	13680547	13680755	EH38E4394927	208
6.8689537	6.5410657	dELS	chr6	13681148	13681350	EH38E4394928	202
6.9852653	6.579198	dELS	chr6	13681596	13681945	EH38E4394930	349
11.609784	7.4489055	dELS	chr6	13689928	13690215	EH38E3691974	287
11.901451	6.8517585	dELS	chr6	13702809	13703148	EH38E2447684	339
5.4136424	-0.43786135	PLS	chr6	13711821	13712061	EH38E3691989	240
6.700151	-0.15987597	PLS	chr6	13814424	13814764	EH38E2447770	340
4.0343947	2.9048572	dELS	chr6	13873738	13874086	EH38E2447808	348
3.537864	1.7965825	dELS	chr6	13920512	13920856	EH38E2447834	344
3.139164	0.12469224	PLS	chr6	13924291	13924634	EH38E3692093	343
1.4883268	3.188347	PLS	chr6	13924636	13924981	EH38E3692094	345
0.96556044	3.7941504	PLS	chr6	13925136	13925297	EH38E3692095	161
-0.9738574	5.31748	dELS	chr6	13927250	13927495	EH38E3692099	245
-0.89103174	5.258156	dELS	chr6	13927882	13928100	EH38E3692100	218
0.2728688	6.988392	dELS	chr6	13979726	13979922	EH38E3692111	196
0.12426561	7.0175085	dELS	chr6	13979925	13980253	EH38E3692112	328
-0.2584796	6.4487057	dELS	chr6	13980610	13980806	EH38E3692113	196
1.71981	6.092932	dELS	chr6	13985695	13986016	EH38E3692114	321
1.1792228	5.5246067	dELS	chr6	13987400	13987672	EH38E3692115	272
0.63237286	5.442173	dELS	chr6	13987720	13987933	EH38E3692116	213
-1.5398502	6.0233374	dELS	chr6	13989492	13989672	EH38E2447872	180
-1.619877	6.0522757	dELS	chr6	13989843	13990069	EH38E3692118	226
-1.9930955	5.9879427	dELS	chr6	13992635	13992981	EH38E3692120	346
3.5987341	0.46144867	dELS	chr6	14108562	14108877	EH38E3692189	315
2.1803184	2.2229583	dELS	chr6	14109033	14109383	EH38E3692190	350
-0.21733668	4.9935875	dELS	chr6	14109988	14110307	EH38E3692192	319
-0.12948596	4.940802	dELS	chr6	14110410	14110710	EH38E3692193	300
2.2308505	4.5697374	PLS	chr6	14117256	14117457	EH38E3692197	201
1.7711554	4.1472206	PLS	chr6	14117506	14117854	EH38E3692198	348
1.351615	2.836073	PLS	chr6	14117894	14118045	EH38E3692199	151
6.3907943	1.1338696	PLS	chr6	14211037	14211387	EH38E3692265	350
-0.5678844	8.226275	dELS	chr6	14271064	14271414	EH38E3692302	350
8.596713	5.197707	dELS	chr6	14449456	14449806	EH38E2448278	350
7.957609	5.5405555	dELS	chr6	14449824	14450170	EH38E2448279	346
8.3869	6.2381434	dELS	chr6	14450251	14450495	EH38E2448280	244
7.900183	4.824493	dELS	chr6	14451314	14451511	EH38E2448282	197
7.3898487	4.77671	dELS	chr6	14451624	14451918	EH38E3692410	294
6.5826116	3.6511617	dELS	chr6	14452269	14452442	EH38E3692411	173
5.540117	2.307906	dELS	chr6	14452659	14453009	EH38E2448285	350
3.6175935	5.000658	dELS	chr6	14454033	14454208	EH38E4395124	175
6.511114	6.2002106	dELS	chr6	14454446	14454794	EH38E2448288	348
12.025194	7.1095514	dELS	chr6	14474705	14474926	EH38E3692421	221
11.909674	6.765685	dELS	chr6	14474970	14475163	EH38E3692422	193
7.6354246	5.236172	dELS	chr6	14475165	14475315	EH38E4395131	150
7.947156	3.5710847	dELS	chr6	14476846	14476998	EH38E2448306	152
6.2760034	1.6977235	dELS	chr6	14477003	14477165	EH38E2448307	162
7.232031	1.3995922	dELS	chr6	14477176	14477479	EH38E2448308	303
8.865006	5.084597	dELS	chr6	14477677	14477896	EH38E3692424	219
11.54986	6.4061527	dELS	chr6	14693525	14693871	EH38E3692546	346
10.81345	6.9228697	dELS	chr6	14704440	14704655	EH38E3692552	215
10.09849	6.8310556	dELS	chr6	14704711	14704898	EH38E3692553	187
9.652481	6.6849937	dELS	chr6	14705134	14705399	EH38E2448481	265
9.669129	6.651374	dELS	chr6	14705433	14705677	EH38E2448482	244
9.573083	5.2452955	dELS	chr6	14705865	14706213	EH38E2448483	348
9.028471	5.27932	dELS	chr6	14706442	14706792	EH38E2448484	350
8.611736	6.3186293	dELS	chr6	14706888	14707238	EH38E4395193	350
8.621291	6.8283563	dELS	chr6	14707302	14707648	EH38E3692554	346
10.608921	7.0691285	dELS	chr6	14709123	14709335	EH38E3692557	212
10.586384	6.8644032	dELS	chr6	14709402	14709575	EH38E3692558	173
10.044664	6.4383016	dELS	chr6	14709991	14710238	EH38E2448489	247
5.3787584	1.3349391	dELS	chr6	14711204	14711537	EH38E2448492	333
7.1696568	6.560294	dELS	chr6	14713016	14713365	EH38E2448494	349
11.675266	8.137403	dELS	chr6	14724715	14724866	EH38E2448508	151
10.422592	5.752092	dELS	chr6	14727886	14728215	EH38E2448510	329
9.885209	5.9907713	dELS	chr6	14728377	14728587	EH38E2448511	210
9.716761	6.106439	dELS	chr6	14728599	14728945	EH38E2448512	346
9.534613	6.5348067	dELS	chr6	14728953	14729111	EH38E2448513	158
11.072459	6.7445593	dELS	chr6	14732765	14733057	EH38E2448521	292
10.307568	6.5350184	dELS	chr6	14734011	14734268	EH38E2448524	257
9.964386	5.6937017	dELS	chr6	14734373	14734641	EH38E2448525	268
9.050993	5.814721	dELS	chr6	14734823	14735173	EH38E2448526	350
8.830921	6.7725825	dELS	chr6	14735567	14735770	EH38E3692573	203
11.957759	8.046656	dELS	chr6	14742727	14743036	EH38E3692581	309
12.1060505	7.8626666	dELS	chr6	14743886	14744230	EH38E2448537	344
9.476583	5.770461	dELS	chr6	15017417	15017618	EH38E2448783	201
10.240747	5.691322	dELS	chr6	15062305	15062455	EH38E2448816	150
9.879733	5.8821363	dELS	chr6	15062473	15062808	EH38E2448817	335
9.8914585	6.7152777	dELS	chr6	15063073	15063284	EH38E3692774	211
9.414977	6.9422336	dELS	chr6	15063518	15063858	EH38E2448819	340
9.72677	5.6097584	dELS	chr6	15066550	15066760	EH38E3692775	210
9.282285	5.822522	dELS	chr6	15066796	15067146	EH38E3692776	350
10.996762	6.1964345	dELS	chr6	15079327	15079565	EH38E3692785	238
10.75154	6.0154586	dELS	chr6	15079603	15079804	EH38E3692786	201
10.036078	6.7571874	dELS	chr6	15080455	15080605	EH38E3692787	150
11.540527	5.7556586	dELS	chr6	15080904	15081251	EH38E3692788	347
11.363053	5.5016236	dELS	chr6	15081510	15081859	EH38E3692789	349
9.395835	5.327204	dELS	chr6	15086306	15086490	EH38E3692791	184
8.967633	5.4019737	dELS	chr6	15086575	15086925	EH38E2448843	350
8.221448	5.9855475	dELS	chr6	15087091	15087415	EH38E3692792	324
7.873477	6.0902896	dELS	chr6	15087444	15087635	EH38E3692793	191
7.5363894	6.3043747	dELS	chr6	15087727	15088052	EH38E3692794	325
5.334884	4.4575076	PLS	chr6	15089850	15090186	EH38E2448850	336
5.346749	4.7487497	PLS	chr6	15090189	15090352	EH38E3692798	163
5.3655443	2.3528056	dELS	chr6	15097109	15097459	EH38E3692804	350
4.0931673	3.7201872	dELS	chr6	15097860	15098026	EH38E3692805	166
6.9532638	4.2284455	dELS	chr6	15106475	15106757	EH38E3692808	282
6.7241764	3.9656184	dELS	chr6	15106766	15106977	EH38E3692809	211
5.8367124	2.8819985	dELS	chr6	15107000	15107345	EH38E3692810	345
5.7296686	2.7874622	dELS	chr6	15107357	15107560	EH38E2448863	203
4.153872	3.889766	dELS	chr6	15107871	15108045	EH38E3692811	174
6.0641093	3.3097072	dELS	chr6	15159887	15160124	EH38E3692829	237
3.7844937	0.062823966	dELS	chr6	15210764	15211093	EH38E3692847	329
3.5136404	2.3638458	dELS	chr6	15211150	15211464	EH38E3692848	314
3.7359462	3.330264	dELS	chr6	15211528	15211706	EH38E2448919	178
8.247711	2.2985287	PLS	chr6	15244839	15245178	EH38E3692865	339
0.7564079	4.9812074	PLS	chr6	15248572	15248922	EH38E3692874	350
0.7901811	5.0503783	PLS	chr6	15248572	15248922	EH38E3692874	350
0.17297307	4.4327445	PLS	chr6	15248958	15249120	EH38E3692875	162
-1.4729464	5.6507854	dELS	chr6	15251420	15251770	EH38E3692878	350
-1.574295	5.7989345	dELS	chr6	15251797	15251998	EH38E3692879	201
-1.6429533	5.7360663	dELS	chr6	15252020	15252325	EH38E3692880	305
-0.4256129	6.763128	dELS	chr6	15263926	15264079	EH38E3692896	153
-0.43976742	6.4897466	dELS	chr6	15264105	15264284	EH38E3692897	179
-0.21574444	6.499013	dELS	chr6	15266375	15266715	EH38E3692900	340
-0.33338967	6.3594136	dELS	chr6	15266748	15266918	EH38E3692901	170
-1.0997914	7.10018	dELS	chr6	15296723	15297064	EH38E2449022	341
-1.241725	6.9442735	dELS	chr6	15297232	15297551	EH38E3692925	319
-1.0497166	6.872984	dELS	chr6	15297557	15297792	EH38E3692926	235
-0.25388396	7.147285	dELS	chr6	15298274	15298464	EH38E2449025	190
1.3889351	6.788078	dELS	chr6	15299551	15299901	EH38E2449027	350
1.3948693	6.273721	dELS	chr6	15299944	15300147	EH38E3692927	203
0.30495813	6.3501654	dELS	chr6	15300329	15300636	EH38E2449029	307
-0.31115356	6.4854703	dELS	chr6	15300798	15301106	EH38E2449030	308
-1.7545623	7.013489	dELS	chr6	15303254	15303575	EH38E3692930	321
-0.42007113	6.875286	dELS	chr6	15400012	15400361	EH38E2449152	349
3.077589	6.7875137	dELS	chr6	15509582	15509904	EH38E3693110	322
10.346948	5.983422	dELS	chr6	15569120	15569278	EH38E2449347	158
10.273732	6.4636297	dELS	chr6	15569338	15569688	EH38E3693174	350
9.846582	6.6718187	dELS	chr6	15569696	15570046	EH38E4395391	350
11.835173	6.8370566	dELS	chr6	15620648	15620980	EH38E3693201	332
11.102057	6.308913	dELS	chr6	15621188	15621505	EH38E2449383	317
10.804386	6.6066375	dELS	chr6	15621713	15622058	EH38E3693202	345
12.423915	7.1489897	dELS	chr6	15623453	15623789	EH38E2449386	336
11.705828	7.3618174	dELS	chr6	15628774	15629123	EH38E3693204	349
8.586267	0.60068005	PLS	chr6	15662852	15663201	EH38E3693214	349
3.663062	3.8908932	dELS	chr6	15698503	15698853	EH38E3693233	350
3.4632566	4.57852	dELS	chr6	15698873	15699223	EH38E4395436	350
4.2418203	1.9550761	dELS	chr6	15730421	15730763	EH38E3693240	342
3.8296678	1.6940973	dELS	chr6	15735533	15735684	EH38E3693244	151
4.018767	2.7468686	dELS	chr6	15735724	15736071	EH38E3693245	347
3.9292793	3.4134433	dELS	chr6	15736077	15736227	EH38E4395446	150
3.6366074	4.2806244	dELS	chr6	15736311	15736647	EH38E3693246	336
7.0466013	2.9512775	dELS	chr6	15793017	15793216	EH38E3693271	199
6.712826	1.8939104	dELS	chr6	15793296	15793625	EH38E3693272	329
10.35667	5.0424576	dELS	chr6	15889165	15889458	EH38E3693313	293
7.643774	3.45578	dELS	chr6	15895282	15895445	EH38E4395500	163
7.582955	2.7762916	dELS	chr6	15895508	15895661	EH38E3693316	153
7.6886644	4.059171	dELS	chr6	15895743	15896091	EH38E3693317	348
5.0837007	3.781208	dELS	chr6	15896324	15896477	EH38E3693318	153
3.8692417	4.51172	dELS	chr6	15897090	15897413	EH38E3693319	323
3.8982096	4.1379395	dELS	chr6	15897606	15897847	EH38E2449532	241
3.5449374	4.987992	dELS	chr6	15897961	15898155	EH38E3693320	194
5.3273683	5.2604985	dELS	chr6	15898578	15898791	EH38E4395502	213
6.37375	3.7710636	dELS	chr6	15901072	15901418	EH38E3693322	346
5.6215873	3.2656384	dELS	chr6	15901457	15901670	EH38E3693323	213
4.854284	3.2401006	dELS	chr6	15901680	15902028	EH38E3693324	348
7.2297335	4.255572	dELS	chr6	15905086	15905289	EH38E2449542	203
6.9416995	3.6276982	dELS	chr6	15905352	15905533	EH38E3693328	181
6.449487	3.1699133	dELS	chr6	15905538	15905783	EH38E3693329	245
5.583933	2.6729343	dELS	chr6	15905923	15906273	EH38E3693330	350
5.569361	4.7882423	dELS	chr6	15906413	15906600	EH38E3693331	187
4.853174	4.884781	dELS	chr6	15906617	15906967	EH38E3693332	350
4.8076897	4.561457	dELS	chr6	15907277	15907618	EH38E2449548	341
