chrom	start	end	rDHS	cCRE_type
chr3	138890778	138891124	EH38E2242192	pELS
chr3	138891264	138891560	EH38E2242193	pELS
chr3	138912281	138912607	EH38E3542870	dELS
chr3	138913094	138913258	EH38E3542871	dELS
chr3	138913915	138914067	EH38E2242208	dELS
chr3	138915008	138915341	EH38E2242209	dELS
chr3	138915430	138915780	EH38E3542873	dELS
chr3	138915923	138916269	EH38E3542874	dELS
chr3	138935818	138936026	EH38E4312574	dELS
chr3	138936061	138936211	EH38E3542884	dELS
chr3	138936269	138936603	EH38E3542885	dELS
chr3	138942964	138943165	EH38E4312579	pELS
chr3	138943230	138943536	EH38E3542900	pELS
chr3	138943708	138943932	EH38E3542901	PLS
chr3	138943960	138944165	EH38E3542902	PLS
chr3	138944207	138944535	EH38E3542903	pELS
chr3	138944544	138944709	EH38E2242244	pELS
chr3	138944881	138945085	EH38E3542904	pELS
chr3	138945100	138945411	EH38E3542905	pELS
chr3	138945455	138945616	EH38E4312580	pELS
chr3	138945698	138945961	EH38E3542907	pELS
chr3	138945966	138946174	EH38E3542908	pELS
chr3	138946207	138946510	EH38E4312581	pELS
chr3	138946542	138946888	EH38E3542910	pELS
chr3	138947008	138947353	EH38E3542911	PLS
chr3	138947477	138947661	EH38E3542912	pELS
chr3	138947742	138947982	EH38E3542913	pELS
chr3	139120353	139120684	EH38E3542956	dELS
chr3	139120847	139121111	EH38E3542957	dELS
chr3	139121633	139121828	EH38E2242292	dELS
chr3	139134924	139135158	EH38E2242305	dELS
chr3	139288170	139288486	EH38E3543026	dELS
chr3	139288557	139288809	EH38E3543027	dELS
chr3	139297646	139297847	EH38E2242381	dELS
chr3	139298517	139298779	EH38E2242383	dELS
chr3	139299189	139299392	EH38E3543038	dELS
chr3	139299426	139299775	EH38E3543039	dELS
chr3	139299881	139300231	EH38E4312664	dELS
chr3	139301203	139301546	EH38E3543041	dELS
chr3	139302323	139302673	EH38E3543044	dELS
chr3	139306156	139306403	EH38E3543050	dELS
chr3	139306506	139306697	EH38E3543051	dELS
chr3	139307317	139307573	EH38E2242396	dELS
chr3	139309053	139309399	EH38E3543053	dELS
chr3	139309442	139309640	EH38E3543054	dELS
chr3	139309882	139310226	EH38E3543055	dELS
chr3	139312915	139313257	EH38E3543058	dELS
chr3	139329342	139329685	EH38E3543071	dELS
chr3	139338920	139339070	EH38E3543074	pELS
chr3	139339213	139339386	EH38E3543075	pELS
chr3	139339405	139339642	EH38E3543076	pELS
chr3	139340147	139340497	EH38E4312680	pELS
chr3	139340511	139340686	EH38E3543077	pELS
chr3	139340804	139341153	EH38E3543078	pELS
chr3	139343819	139344167	EH38E3543079	PLS
chr3	139344185	139344340	EH38E4312682	pELS
chr3	139344361	139344581	EH38E4312683	PLS
chr3	139388143	139388386	EH38E3543099	PLS
chr3	139388949	139389172	EH38E2242448	pELS
chr3	139389193	139389347	EH38E3543100	pELS
chr3	139389355	139389517	EH38E3543101	pELS
chr3	139389539	139389889	EH38E2242450	PLS
chr3	139390048	139390265	EH38E3543102	pELS
chr3	139390380	139390552	EH38E4312691	pELS
chr3	139390555	139390744	EH38E4312692	pELS
chr3	139520063	139520413	EH38E4312713	dELS
chr3	139677099	139677426	EH38E3543242	pELS
chr3	139677502	139677737	EH38E2242625	PLS
chr3	139677803	139678153	EH38E2242626	PLS
chr3	140941509	140941858	EH38E2243161	PLS
chr3	140941961	140942148	EH38E4313046	PLS
chr3	140942264	140942437	EH38E4313047	pELS
chr3	140942446	140942770	EH38E3543593	pELS
chr3	140942776	140942930	EH38E3543594	pELS
chr3	141231105	141231450	EH38E3543724	pELS
chr3	141231559	141231909	EH38E3543725	PLS
chr3	141311235	141311390	EH38E3543800	dELS
chr3	141311486	141311678	EH38E3543801	dELS
chr3	141311679	141312029	EH38E3543802	dELS
chr3	141312140	141312366	EH38E2243444	dELS
chr3	141312409	141312611	EH38E2243445	dELS
chr3	141312740	141313089	EH38E3543803	dELS
chr3	141313218	141313442	EH38E3543804	dELS
chr3	141313502	141313719	EH38E4313115	dELS
chr3	141331354	141331704	EH38E4313120	dELS
chr3	141331752	141332096	EH38E3543815	dELS
chr3	141333318	141333543	EH38E3543817	dELS
chr3	141351059	141351226	EH38E2243485	dELS
chr3	141352417	141352589	EH38E3543837	dELS
chr3	141352677	141352923	EH38E2243487	dELS
chr3	141353738	141354045	EH38E3543838	dELS
chr3	141366463	141366621	EH38E2243499	pELS
chr3	141366634	141366916	EH38E2243500	pELS
chr3	141367021	141367188	EH38E2243501	pELS
chr3	141367259	141367609	EH38E2243502	pELS
chr3	141368242	141368589	EH38E2243505	PLS
chr3	141368609	141368805	EH38E3543847	pELS
chr3	141369088	141369393	EH38E3543848	pELS
chr3	141369444	141369785	EH38E2243508	pELS
chr3	141370182	141370530	EH38E3543850	pELS
chr3	141386697	141386895	EH38E3543870	pELS
chr3	141386897	141387112	EH38E3543871	pELS
chr3	141410411	141410760	EH38E3543906	dELS
chr3	141426444	141426720	EH38E2243603	pELS
chr3	141441419	141441714	EH38E3543932	dELS
chr3	141452062	141452411	EH38E3543943	dELS
chr3	141459029	141459272	EH38E3543949	dELS
chr3	141486555	141486787	EH38E3543965	pELS
chr3	141486823	141487173	EH38E3543966	PLS
chr3	141487234	141487459	EH38E3543967	pELS
chr3	141487462	141487629	EH38E3543968	pELS
chr3	141487706	141488055	EH38E3543969	pELS
chr3	141558007	141558351	EH38E3544002	dELS
chr3	141660322	141660661	EH38E3544043	PLS
chr3	141738004	141738349	EH38E3544086	PLS
chr3	141738478	141738698	EH38E3544087	PLS
chr3	141738709	141738930	EH38E3544088	pELS
chr3	141738939	141739109	EH38E3544089	pELS
chr3	141739132	141739415	EH38E3544090	pELS
chr3	141803651	141803813	EH38E3544115	dELS
chr3	141805154	141805503	EH38E3544116	dELS
chr3	141807333	141807548	EH38E3544117	dELS
chr3	141843836	141844009	EH38E3544129	dELS
chr3	141844223	141844556	EH38E3544130	dELS
chr3	141848408	141848703	EH38E3544133	dELS
chr3	141848711	141848886	EH38E2243882	dELS
chr3	141849050	141849394	EH38E3544134	dELS
chr3	141849459	141849728	EH38E3544135	pELS
chr3	141861017	141861361	EH38E3544145	dELS
chr3	141875517	141875854	EH38E3544152	pELS
chr3	141875915	141876176	EH38E3544153	pELS
chr3	141876208	141876372	EH38E3544154	pELS
chr3	141876393	141876743	EH38E3544155	PLS
chr3	141876873	141877105	EH38E3544156	PLS
chr3	141877245	141877586	EH38E3544157	pELS
chr3	141877987	141878185	EH38E3544159	pELS
chr3	141881743	141882072	EH38E3544162	dELS
chr3	142017008	142017210	EH38E3544216	dELS
chr3	142022414	142022762	EH38E2244000	dELS
chr3	142026088	142026334	EH38E4313257	dELS
chr3	142027352	142027651	EH38E3544220	pELS
chr3	142027787	142028079	EH38E3544221	pELS
chr3	142028466	142028814	EH38E3544223	PLS
chr3	142029072	142029422	EH38E3544224	pELS
chr3	142029790	142030096	EH38E3544225	pELS
chr3	142046060	142046274	EH38E3544234	pELS
chr3	142046375	142046725	EH38E2244020	dELS
chr3	142046776	142047126	EH38E3544235	dELS
chr3	142148851	142149015	EH38E3544291	pELS
chr3	142149022	142149299	EH38E3544292	pELS
chr3	142149378	142149728	EH38E2244101	PLS
chr3	142222399	142222583	EH38E3544310	dELS
chr3	142222587	142222795	EH38E3544311	dELS
chr3	142224931	142225252	EH38E3544315	pELS
chr3	142225266	142225417	EH38E3544316	pELS
chr3	142225441	142225791	EH38E2244133	PLS
chr3	142285151	142285500	EH38E3544339	dELS
chr3	142319153	142319491	EH38E3544347	dELS
chr3	142439517	142439866	EH38E2244213	dELS
chr3	142445956	142446306	EH38E3544370	pELS
chr3	142447337	142447568	EH38E3544373	pELS
chr3	142447660	142447941	EH38E3544374	pELS
chr3	142447941	142448291	EH38E2244223	PLS
chr3	142574791	142575024	EH38E3544401	dELS
chr3	142577776	142577986	EH38E3544405	pELS
chr3	142578004	142578350	EH38E3544406	pELS
chr3	142578498	142578701	EH38E2244272	PLS
chr3	142578718	142579067	EH38E3544407	PLS
chr3	142595575	142595898	EH38E3544414	pELS
chr3	142595910	142596123	EH38E3544415	pELS
chr3	142596201	142596548	EH38E2244282	PLS
chr3	142596598	142596756	EH38E2244283	pELS
chr3	142596792	142597041	EH38E3544416	pELS
chr3	142597147	142597340	EH38E2244285	pELS
chr3	142597636	142597815	EH38E3544418	pELS
chr3	142652892	142653231	EH38E3544441	dELS
chr3	142723833	142724183	EH38E4313372	PLS
chr3	142724289	142724498	EH38E2244342	pELS
chr3	142724501	142724708	EH38E4313373	pELS
chr3	142724790	142725114	EH38E2244344	pELS
chr3	142725199	142725407	EH38E2244345	pELS
chr3	142888790	142889024	EH38E3544490	PLS
chr3	142889148	142889409	EH38E3544491	PLS
chr3	142963662	142964008	EH38E3544528	PLS
chr3	142968452	142968605	EH38E3544534	dELS
chr3	142976624	142976974	EH38E3544539	dELS
chr3	142977381	142977719	EH38E3544541	dELS
chr3	142997363	142997658	EH38E3544548	dELS
chr3	142999653	142999814	EH38E4313433	pELS
chr3	142999945	143000194	EH38E2244479	pELS
chr3	143000527	143000875	EH38E3544552	pELS
chr3	143000957	143001130	EH38E2244481	pELS
chr3	143001144	143001345	EH38E3544553	pELS
chr3	143001347	143001696	EH38E3544554	PLS
chr3	143001722	143001880	EH38E3544555	PLS
chr3	143001961	143002161	EH38E3544556	pELS
chr3	143002260	143002557	EH38E2244486	pELS
chr3	143002850	143003071	EH38E3544557	pELS
chr3	143082424	143082604	EH38E3544585	dELS
chr3	143085070	143085419	EH38E2244536	dELS
chr3	143118621	143118859	EH38E3544599	pELS
chr3	143118977	143119320	EH38E3544600	pELS
chr3	143119328	143119529	EH38E3544601	pELS
chr3	143119550	143119899	EH38E3544602	PLS
chr3	143120023	143120175	EH38E3544603	pELS
chr3	143120179	143120404	EH38E3544604	pELS
chr3	143120460	143120691	EH38E3544605	pELS
chr3	143120802	143120990	EH38E3544606	pELS
chr3	143121010	143121292	EH38E3544607	pELS
chr3	143121341	143121689	EH38E3544608	pELS
chr3	143122652	143122991	EH38E2244560	pELS
chr3	143123152	143123382	EH38E2244561	pELS
chr3	143123445	143123629	EH38E3544611	pELS
chr3	143124623	143124875	EH38E2244564	pELS
chr3	143125028	143125200	EH38E2244565	pELS
chr3	143168526	143168844	EH38E3544632	dELS
chr3	143170658	143171007	EH38E3544635	dELS
chr3	143177979	143178316	EH38E3544638	pELS
chr3	143182962	143183127	EH38E2244624	dELS
chr3	143183155	143183480	EH38E4313482	dELS
chr3	143183551	143183888	EH38E3544642	dELS
chr3	143281743	143282044	EH38E3544687	dELS
chr3	143283076	143283281	EH38E2244697	dELS
chr3	143283435	143283784	EH38E2244698	dELS
chr3	143283809	143284096	EH38E2244699	dELS
chr3	143307777	143308126	EH38E3544703	dELS
chr3	143443821	143444170	EH38E2244813	dELS
chr3	143597043	143597305	EH38E3544824	dELS
chr3	143597348	143597536	EH38E2244886	dELS
chr3	143970851	143971189	EH38E4313642	pELS
chr3	143971262	143971577	EH38E3544948	pELS
chr3	143971705	143971930	EH38E3544949	PLS
chr3	143971937	143972158	EH38E3544950	pELS
chr3	143972308	143972460	EH38E4313643	pELS
chr3	143972476	143972815	EH38E3544952	pELS
chr3	143972824	143972974	EH38E3544953	PLS
chr3	143973103	143973450	EH38E3544954	PLS
chr3	143973453	143973607	EH38E2245086	PLS
chr3	143973612	143973922	EH38E3544955	PLS
chr3	143974878	143975225	EH38E2245090	pELS
chr3	143975596	143975936	EH38E3544957	dELS
chr3	146251027	146251374	EH38E2245777	PLS
chr3	146469045	146469248	EH38E2245858	PLS
chr3	146469270	146469620	EH38E3545452	PLS
chr3	146469803	146470097	EH38E3545453	pELS
chr3	146496665	146497013	EH38E2245870	pELS
chr3	146543495	146543809	EH38E2245911	pELS
chr3	146543849	146544111	EH38E3545481	pELS
chr3	146544128	146544294	EH38E3545482	pELS
chr3	146544514	146544864	EH38E3545483	PLS
chr3	146554484	146554751	EH38E3545491	dELS
chr3	148280633	148280962	EH38E3545946	PLS
chr3	148991294	148991644	EH38E3546156	PLS
chr3	148991776	148992000	EH38E3546157	pELS
chr3	148992058	148992259	EH38E3546158	pELS
chr3	149085742	149086086	EH38E3546196	pELS
chr3	149086223	149086418	EH38E3546197	PLS
chr3	149086453	149086799	EH38E3546198	PLS
chr3	149129406	149129753	EH38E2246957	PLS
chr3	149129795	149129996	EH38E3546213	pELS
chr3	149130032	149130206	EH38E3546214	pELS
chr3	149180088	149180434	EH38E3546236	dELS
chr3	149225177	149225521	EH38E2247029	pELS
chr3	149576042	149576193	EH38E3546481	dELS
chr3	149576193	149576543	EH38E3546482	dELS
chr3	149752162	149752335	EH38E3546576	pELS
chr3	149752337	149752687	EH38E3546577	PLS
chr3	149813005	149813341	EH38E3546605	PLS
chr3	149813421	149813762	EH38E2247538	pELS
chr3	149813915	149814178	EH38E3546606	pELS
chr3	149970850	149971119	EH38E3546666	PLS
chr3	150169629	150169846	EH38E2247766	dELS
chr3	150365106	150365256	EH38E4314756	dELS
chr3	150365347	150365678	EH38E2247955	dELS
chr3	150376338	150376571	EH38E2247971	dELS
chr3	150376620	150376826	EH38E2247972	dELS
chr3	150407227	150407545	EH38E3546901	pELS
chr3	150407633	150407819	EH38E2247997	pELS
chr3	150407834	150408073	EH38E2247998	pELS
chr3	150408093	150408438	EH38E3546902	PLS
chr3	150408495	150408719	EH38E3546903	pELS
chr3	150408775	150409111	EH38E3546904	pELS
chr3	150409264	150409470	EH38E3546905	pELS
chr3	150409603	150409853	EH38E3546906	pELS
chr3	150409944	150410290	EH38E3546907	pELS
chr3	150410385	150410563	EH38E3546908	dELS
chr3	150410640	150410827	EH38E3546909	dELS
chr3	150410903	150411064	EH38E3546910	dELS
chr3	150411145	150411295	EH38E3546911	dELS
chr3	150411599	150411942	EH38E3546912	dELS
chr3	150412538	150412825	EH38E2248011	dELS
chr3	150412855	150413126	EH38E3546914	dELS
chr3	150414331	150414594	EH38E2248014	dELS
chr3	150433361	150433686	EH38E3546927	dELS
chr3	150449173	150449438	EH38E3546936	dELS
chr3	150450946	150451281	EH38E3546938	dELS
chr3	150451294	150451620	EH38E3546939	dELS
chr3	150451621	150451784	EH38E3546940	dELS
chr3	150451846	150452029	EH38E3546941	dELS
chr3	150469088	150469367	EH38E3546951	dELS
chr3	150469422	150469608	EH38E3546952	dELS
chr3	150469629	150469979	EH38E3546953	dELS
chr3	150470237	150470429	EH38E2248059	dELS
chr3	150495225	150495386	EH38E2248067	dELS
chr3	150495650	150495809	EH38E3546960	dELS
chr3	150545550	150545731	EH38E4314785	pELS
chr3	150545854	150546066	EH38E3546980	pELS
chr3	150546087	150546260	EH38E3546981	pELS
chr3	150546435	150546785	EH38E3546982	PLS
chr3	150546906	150547126	EH38E3546983	pELS
chr3	150547189	150547369	EH38E3546984	pELS
chr3	150547440	150547615	EH38E2248102	pELS
chr3	150599554	150599833	EH38E3547004	dELS
chr3	150599855	150600203	EH38E3547005	dELS
chr3	150600622	150600972	EH38E3547006	dELS
chr3	150601145	150601412	EH38E3547007	pELS
chr3	150602315	150602653	EH38E3547008	pELS
chr3	150602654	150602910	EH38E3547009	PLS
chr3	150603097	150603446	EH38E2248134	PLS
chr3	150603480	150603637	EH38E4314788	pELS
chr3	150603665	150604002	EH38E4314789	pELS
chr3	150604003	150604200	EH38E3547011	pELS
chr3	150604671	150604840	EH38E2248138	pELS
chr3	150606023	150606369	EH38E3547013	dELS
chr3	150703752	150704101	EH38E2248190	PLS
chr3	150704112	150704268	EH38E2248191	PLS
chr3	150725567	150725915	EH38E3547051	dELS
chr3	150726867	150727196	EH38E3547054	dELS
chr3	150727633	150727837	EH38E3547056	dELS
chr3	150727849	150728092	EH38E3547057	dELS
chr3	150728138	150728289	EH38E3547058	dELS
chr3	150729644	150729987	EH38E3547060	dELS
chr3	150730025	150730268	EH38E4314819	dELS
chr3	150733451	150733801	EH38E3547064	dELS
chr3	150733964	150734311	EH38E3547065	dELS
chr3	150734487	150734740	EH38E3547066	dELS
chr3	150738341	150738688	EH38E3547075	pELS
chr3	150738774	150739085	EH38E2248223	pELS
chr3	150761765	150762102	EH38E3547109	pELS
chr3	150762449	150762650	EH38E3547110	pELS
chr3	150762859	150763087	EH38E2248263	PLS
chr3	150763165	150763515	EH38E3547111	PLS
chr3	150763851	150764155	EH38E3547112	pELS
chr3	150764582	150764866	EH38E3547113	pELS
chr3	151476390	151476738	EH38E3547440	pELS
chr3	151539116	151539452	EH38E3547454	dELS
chr3	151543388	151543736	EH38E3547457	dELS
chr3	151630997	151631167	EH38E3547485	dELS
chr3	151631185	151631533	EH38E2248812	dELS
chr3	151674063	151674410	EH38E3547496	dELS
chr3	151819985	151820335	EH38E3547539	dELS
chr3	151820350	151820545	EH38E3547540	dELS
chr3	151837066	151837415	EH38E2248904	dELS
chr3	151852168	151852365	EH38E3547552	dELS
chr3	151871670	151872020	EH38E3547560	pELS
chr3	151875808	151876156	EH38E2248932	dELS
chr3	151885519	151885868	EH38E2248948	dELS
chr3	152109108	152109356	EH38E3547640	dELS
chr3	152193335	152193593	EH38E2249131	dELS
chr3	152193608	152193954	EH38E3547664	dELS
chr3	152194086	152194289	EH38E3547665	dELS
chr3	152194366	152194700	EH38E3547666	dELS
chr3	152197422	152197754	EH38E2249138	dELS
chr3	152197980	152198320	EH38E2249139	dELS
chr3	152198670	152198975	EH38E2249141	dELS
chr3	152199515	152199738	EH38E3547672	dELS
chr3	152200534	152200853	EH38E3547675	dELS
chr3	152201128	152201339	EH38E3547677	dELS
chr3	152203039	152203377	EH38E3547681	dELS
chr3	152204263	152204553	EH38E3547682	pELS
chr3	152205082	152205283	EH38E2249154	pELS
chr3	152205313	152205660	EH38E3547683	pELS
chr3	152235028	152235371	EH38E3547705	dELS
chr3	152235975	152236236	EH38E3547706	dELS
chr3	152241214	152241457	EH38E2249185	dELS
chr3	152241777	152241936	EH38E2249186	dELS
chr3	152242913	152243260	EH38E3547709	dELS
chr3	152243325	152243674	EH38E3547710	dELS
chr3	152243795	152243978	EH38E3547711	dELS
chr3	152244155	152244498	EH38E3547712	dELS
chr3	152245816	152246159	EH38E3547714	dELS
chr3	152258460	152258810	EH38E3547726	dELS
chr3	152258833	152259041	EH38E3547727	dELS
chr3	152259057	152259335	EH38E3547728	dELS
chr3	152266637	152266976	EH38E3547734	pELS
chr3	152267185	152267341	EH38E4315101	pELS
chr3	152267342	152267601	EH38E3547736	pELS
chr3	152267835	152268172	EH38E3547737	PLS
chr3	152268266	152268449	EH38E2249220	PLS
chr3	152268554	152268705	EH38E2249221	PLS
chr3	152268707	152268942	EH38E3547738	PLS
chr3	152269051	152269350	EH38E3547739	pELS
chr3	152269372	152269526	EH38E4315102	PLS
chr3	152269589	152269934	EH38E3547741	PLS
chr3	152269935	152270283	EH38E3547742	pELS
chr3	152270364	152270713	EH38E2249226	pELS
chr3	152270982	152271331	EH38E2249227	pELS
chr3	152271510	152271691	EH38E3547743	dELS
chr3	152271697	152271882	EH38E3547744	dELS
chr3	152272806	152273155	EH38E3547746	dELS
chr3	152298448	152298798	EH38E3547773	pELS
chr3	152298925	152299274	EH38E2249272	pELS
chr3	152299300	152299591	EH38E2249273	pELS
chr3	152320260	152320609	EH38E3547794	dELS
chr3	152329486	152329683	EH38E2249314	dELS
chr3	152330218	152330443	EH38E3547805	dELS
chr3	152330450	152330795	EH38E3547806	dELS
chr3	152331128	152331478	EH38E2249317	dELS
chr3	152376429	152376722	EH38E2249360	dELS
chr3	152376732	152377081	EH38E3547835	dELS
chr3	152403711	152404055	EH38E3547850	dELS
chr3	152471982	152472308	EH38E3547891	dELS
chr3	152591496	152591844	EH38E3547923	dELS
chr3	152592402	152592670	EH38E3547924	dELS
chr3	152595582	152595828	EH38E3547925	dELS
chr3	152596121	152596470	EH38E2249491	dELS
chr3	152596547	152596874	EH38E3547926	dELS
chr3	152656197	152656368	EH38E4315167	dELS
chr3	152656392	152656604	EH38E2249530	dELS
chr3	152656733	152657033	EH38E2249531	dELS
chr3	152818080	152818355	EH38E2249598	dELS
chr3	152834289	152834450	EH38E3547982	pELS
chr3	152834614	152834796	EH38E3547983	pELS
chr3	152834849	152835197	EH38E2249607	PLS
chr3	152835348	152835694	EH38E3547984	pELS
chr3	152835727	152835995	EH38E4315213	pELS
chr3	152836010	152836211	EH38E4315214	pELS
chr3	152836234	152836453	EH38E4315215	pELS
chr3	152836569	152836762	EH38E3547987	pELS
chr3	152849956	152850236	EH38E3547992	dELS
chr3	152850245	152850524	EH38E2249619	dELS
chr3	152909495	152909845	EH38E2249634	dELS
chr3	152968414	152968744	EH38E3548031	dELS
chr3	152969090	152969244	EH38E2249663	dELS
chr3	152975403	152975717	EH38E3548037	dELS
chr3	152976284	152976626	EH38E2249671	dELS
chr3	152978229	152978473	EH38E3548038	dELS
chr3	153023953	153024209	EH38E3548046	dELS
chr3	153024439	153024762	EH38E3548047	dELS
chr3	153042880	153043230	EH38E2249694	dELS
chr3	153043233	153043511	EH38E4315261	dELS
chr3	153050907	153051251	EH38E3548057	dELS
chr3	153051367	153051714	EH38E3548058	dELS
chr3	153052070	153052411	EH38E2249701	dELS
chr3	153060420	153060573	EH38E3548066	dELS
chr3	153079389	153079728	EH38E2249717	dELS
chr3	153080756	153081099	EH38E2249718	dELS
chr3	153081423	153081673	EH38E2249719	dELS
chr3	153160552	153160895	EH38E2249768	pELS
chr3	153160899	153161050	EH38E2249769	pELS
chr3	153161204	153161554	EH38E3548110	pELS
chr3	153161613	153161933	EH38E3548111	PLS
chr3	153161972	153162321	EH38E3548112	PLS
chr3	153162494	153162710	EH38E3548113	pELS
chr3	153162844	153163054	EH38E3548114	pELS
chr3	153163076	153163410	EH38E3548115	pELS
chr3	153163419	153163584	EH38E2249777	pELS
chr3	153163732	153164050	EH38E2249778	pELS
chr3	153165241	153165546	EH38E2249782	dELS
chr3	153166256	153166562	EH38E2249785	dELS
chr3	153221799	153222148	EH38E2249811	dELS
chr3	153284350	153284697	EH38E2249853	dELS
chr3	153285164	153285486	EH38E2249854	dELS
chr3	153289405	153289750	EH38E3548176	dELS
chr3	153980199	153980527	EH38E2250124	pELS
chr3	154120972	154121144	EH38E3548394	PLS
chr3	154121193	154121534	EH38E3548395	PLS
chr3	154323830	154324109	EH38E4315502	pELS
chr3	154324150	154324300	EH38E4315503	PLS
chr3	154324338	154324686	EH38E3548455	PLS
