chrom	start	end	rDHS	cCRE_type	gene_id	strand
chr5	181174135	181174287	EH38E3684555	dELS		
chr5	181183933	181184094	EH38E3684567	dELS		
chr5	181184096	181184426	EH38E2438006	dELS		
chr5	181184927	181185165	EH38E4391858	dELS		
chr5	181186766	181187006	EH38E3684571	dELS		
chr5	181187032	181187228	EH38E3684572	dELS		
chr5	181187239	181187436	EH38E3684573	dELS		
chr5	181189368	181189523	EH38E2438017	PLS	ENSG00000248473.2	
chr5	181189550	181189737	EH38E3684578	PLS	ENSG00000248473.2	
chr5	181191166	181191368	EH38E3684584	PLS	ENSG00000248473.2	
chr5	181191393	181191595	EH38E3684585	PLS	ENSG00000248473.2	
chr5	181191676	181192026	EH38E3684586	PLS	ENSG00000250222.3	
chr5	181204169	181204515	EH38E4391868	PLS	ENSG00000146054.18	-
chr5	181205123	181205276	EH38E4391869	PLS	ENSG00000146054.18	-
chr5	181205289	181205639	EH38E3684607	PLS	ENSG00000146054.18	-
chr5	181217802	181218109	EH38E2438066	PLS	ENSG00000286644.1	-
chr5	181222318	181222640	EH38E3684634	PLS	ENSG00000264732.1	-
chr5	181222671	181222837	EH38E2438075	PLS	ENSG00000264732.1	-
chr5	181223053	181223403	EH38E3684635	PLS	ENSG00000146063.20	+
chr5	181235463	181235644	EH38E3684653	dELS		
chr5	181241534	181241882	EH38E3684665	PLS	ENSG00000272296.1	-
chr5	181243367	181243555	EH38E4391891	PLS	ENSG00000264549.1	-
chr5	181243780	181244081	EH38E3684672	PLS	ENSG00000204628.12	-
chr5	181246273	181246623	EH38E3684679	PLS	ENSG00000233937.8	
chr5	181247764	181247958	EH38E4391895	PLS	ENSG00000233937.8	
chr5	181260969	181261306	EH38E3684701	PLS	ENSG00000183718.6	-
chr5	181260969	181261306	EH38E3684701	PLS	ENSG00000248275.3	
chr5	181267402	181267556	EH38E3684709	dELS		
chr5	181281133	181281483	EH38E2438145	PLS	ENSG00000248103.1	
chr6	291913	292261	EH38E3684823	PLS	ENSG00000112679.15	+
chr6	291913	292261	EH38E3684823	PLS	ENSG00000287265.1	
chr6	292375	292551	EH38E3684824	PLS	ENSG00000112679.15	+
chr6	604542	604888	EH38E3685155	dELS		
chr6	606855	607205	EH38E2438563	dELS		
chr6	659281	659456	EH38E2438591	dELS		
chr6	659819	660002	EH38E3685179	dELS		
chr6	660076	660405	EH38E2438593	dELS		
chr6	692478	692824	EH38E3685197	PLS	ENSG00000271727.2	
chr6	692907	693253	EH38E3685198	PLS	ENSG00000112685.14	-
chr6	1515273	1515614	EH38E3685585	PLS	ENSG00000218027.2	-
chr6	1703179	1703494	EH38E3685742	dELS		
chr6	2245504	2245854	EH38E3685983	PLS	ENSG00000112699.11	-
chr6	2245504	2245854	EH38E3685983	PLS	ENSG00000250903.10	
chr6	2733318	2733668	EH38E2439970	dELS		
chr6	2765227	2765571	EH38E2440011	PLS	ENSG00000124535.16	+
chr6	2765899	2766232	EH38E3686214	PLS	ENSG00000124535.16	+
chr6	2783189	2783363	EH38E3686226	dELS		
chr6	2783398	2783563	EH38E3686227	dELS		
chr6	2783566	2783881	EH38E2440035	dELS		
chr6	2784134	2784482	EH38E3686228	dELS		
chr6	2841743	2842093	EH38E2440094	PLS	ENSG00000021355.13	-
chr6	2848824	2849174	EH38E2440101	dELS		
chr6	2849203	2849354	EH38E2440102	dELS		
chr6	2856036	2856267	EH38E3686284	dELS		
chr6	2856689	2856952	EH38E3686285	dELS		
chr6	2857094	2857367	EH38E3686286	dELS		
chr6	2857572	2857849	EH38E3686287	dELS		
chr6	2857920	2858102	EH38E3686288	dELS		
chr6	2858154	2858343	EH38E3686289	dELS		
chr6	2858345	2858550	EH38E3686290	dELS		
chr6	2858600	2858871	EH38E3686291	dELS		
chr6	2859042	2859389	EH38E3686292	dELS		
chr6	2859863	2860044	EH38E3686294	dELS		
chr6	2903200	2903482	EH38E3686339	PLS	ENSG00000170542.6	
chr6	2949771	2950001	EH38E3686388	dELS		
chr6	2966395	2966711	EH38E3686403	dELS		
chr6	2966859	2967121	EH38E3686404	dELS		
chr6	2970895	2971079	EH38E3686410	PLS	ENSG00000124570.21	-
chr6	2971170	2971486	EH38E3686411	PLS	ENSG00000124570.21	-
chr6	2971588	2971938	EH38E3686412	PLS	ENSG00000124570.21	-
chr6	2972018	2972233	EH38E4392674	PLS	ENSG00000124570.21	-
chr6	2984772	2985044	EH38E2440277	dELS		
chr6	2985050	2985233	EH38E3686426	dELS		
chr6	2987882	2988060	EH38E3686429	PLS	ENSG00000244041.7	+
chr6	2988479	2988828	EH38E3686431	PLS	ENSG00000244041.7	+
chr6	2990679	2991015	EH38E3686434	dELS		
chr6	2991052	2991225	EH38E3686435	dELS		
chr6	2991695	2991936	EH38E3686437	dELS		
chr6	2992309	2992581	EH38E3686438	dELS		
chr6	2992657	2992852	EH38E3686439	dELS		
chr6	2993807	2994153	EH38E3686440	dELS		
chr6	2994199	2994352	EH38E3686441	dELS		
chr6	2998854	2999127	EH38E3686444	PLS	ENSG00000224846.3	
chr6	2999610	2999958	EH38E3686446	PLS	ENSG00000124588.22	+
chr6	2999983	3000166	EH38E3686447	PLS	ENSG00000124588.22	+
chr6	3020994	3021344	EH38E4392694	dELS		
chr6	3023304	3023537	EH38E2440318	PLS	ENSG00000288612.1	+
chr6	3023541	3023746	EH38E3686465	PLS	ENSG00000271361.1	-
chr6	3025715	3025928	EH38E3686471	dELS		
chr6	3025980	3026201	EH38E2440323	dELS		
chr6	3026928	3027276	EH38E3686472	dELS		
chr6	3052697	3053031	EH38E3686491	dELS		
chr6	3053229	3053573	EH38E3686492	dELS		
chr6	3053665	3054010	EH38E3686493	dELS		
chr6	3063739	3064087	EH38E2440350	PLS	ENSG00000137275.16	+
chr6	3068201	3068549	EH38E3686509	PLS	ENSG00000137275.16	+
chr6	3068771	3069120	EH38E3686510	PLS	ENSG00000272277.1	
chr6	3118267	3118459	EH38E4392712	PLS	ENSG00000137274.13	
chr6	3118466	3118783	EH38E3686532	PLS	ENSG00000137274.13	
chr6	3118807	3119028	EH38E3686533	PLS	ENSG00000137274.13	
chr6	3119047	3119228	EH38E3686534	PLS	ENSG00000137274.13	
chr6	3119280	3119440	EH38E2440383	PLS	ENSG00000137274.13	
chr6	3157427	3157773	EH38E3686564	PLS	ENSG00000137267.7	-
chr6	3159484	3159701	EH38E3686568	dELS		
chr6	3159740	3160049	EH38E3686569	dELS		
chr6	3160172	3160522	EH38E3686570	dELS		
chr6	3160591	3160816	EH38E3686571	dELS		
chr6	3160942	3161143	EH38E4392723	dELS		
chr6	3162105	3162354	EH38E3686572	dELS		
chr6	3162381	3162622	EH38E3686573	dELS		
chr6	3162671	3163019	EH38E2440428	dELS		
chr6	3163029	3163267	EH38E3686574	dELS		
chr6	3163371	3163536	EH38E3686575	dELS		
chr6	3165646	3165994	EH38E3686577	dELS		
chr6	3166192	3166541	EH38E3686578	dELS		
chr6	3171499	3171849	EH38E4392725	dELS		
chr6	3171869	3172217	EH38E2440442	dELS		
chr6	3173714	3173872	EH38E3686582	dELS		
chr6	3195743	3196093	EH38E2440461	PLS	ENSG00000230269.7	
chr6	3208492	3208781	EH38E2440474	dELS		
chr6	3209125	3209468	EH38E2440476	dELS		
chr6	3209591	3209746	EH38E3686602	dELS		
chr6	3209805	3210135	EH38E3686603	dELS		
chr6	3227584	3227934	EH38E2440491	PLS	ENSG00000137285.11	-
chr6	3258722	3259070	EH38E3686650	PLS	ENSG00000180822.12	+
chr6	3259082	3259232	EH38E3686651	PLS	ENSG00000180822.12	+
chr6	3260859	3261206	EH38E3686655	dELS		
chr6	3324144	3324485	EH38E3686724	dELS		
chr6	3324485	3324795	EH38E3686725	dELS		
chr6	3337589	3337774	EH38E3686740	dELS		
chr6	3337781	3338125	EH38E3686741	dELS		
chr6	3338778	3338960	EH38E3686743	dELS		
chr6	3339036	3339382	EH38E2440615	dELS		
chr6	3339563	3339822	EH38E3686744	dELS		
chr6	3347386	3347563	EH38E3686751	dELS		
chr6	3347861	3348173	EH38E3686752	dELS		
chr6	3354413	3354676	EH38E3686766	dELS		
chr6	3355024	3355366	EH38E3686767	dELS		
chr6	3355477	3355727	EH38E2440646	dELS		
chr6	3355783	3355937	EH38E3686768	dELS		
chr6	3356080	3356265	EH38E2440648	dELS		
chr6	3356297	3356642	EH38E3686769	dELS		
chr6	3356671	3357011	EH38E3686770	dELS		
chr6	3390390	3390601	EH38E3686818	dELS		
chr6	3390734	3391084	EH38E3686819	dELS		
chr6	3392082	3392406	EH38E3686820	dELS		
chr6	3392975	3393320	EH38E3686822	dELS		
chr6	3406561	3406886	EH38E2440716	dELS		
chr6	3406904	3407140	EH38E2440717	dELS		
chr6	3407267	3407458	EH38E3686836	dELS		
chr6	3407963	3408215	EH38E2440720	dELS		
chr6	3409837	3410187	EH38E3686838	dELS		
chr6	3442763	3443024	EH38E2440770	dELS		
chr6	3456675	3457011	EH38E3686883	PLS	ENSG00000137266.15	-
chr6	3457011	3457356	EH38E3686884	PLS	ENSG00000137266.15	-
chr6	3650124	3650467	EH38E2440948	dELS		
chr6	3650589	3650914	EH38E3686982	dELS		
chr6	3650989	3651339	EH38E3686983	dELS		
chr6	3651554	3651804	EH38E2440951	dELS		
chr6	4010789	4011129	EH38E3687287	dELS		
chr6	4018557	4018907	EH38E3687295	PLS	ENSG00000272248.1	
chr6	4018557	4018907	EH38E3687295	PLS	ENSG00000288904.1	
chr6	4021133	4021479	EH38E3687300	PLS	ENSG00000112739.17	+
chr6	4021133	4021479	EH38E3687300	PLS	ENSG00000230648.1	
chr6	4023671	4024020	EH38E3687304	dELS		
chr6	4059149	4059498	EH38E2441322	dELS		
chr6	4135156	4135391	EH38E3687361	PLS	ENSG00000254821.1	
chr6	4135499	4135649	EH38E3687362	PLS	ENSG00000198721.13	-
chr6	4135707	4136052	EH38E3687363	PLS	ENSG00000234817.2	
chr6	4136163	4136318	EH38E2441372	PLS	ENSG00000234817.2	
chr6	4292092	4292312	EH38E2441443	dELS		
chr6	4371111	4371280	EH38E3687471	dELS		
chr6	4371416	4371765	EH38E2441510	dELS		
chr6	4620363	4620548	EH38E3687602	dELS		
chr6	4620562	4620900	EH38E3687603	dELS		
chr6	4620921	4621271	EH38E2441705	dELS		
chr6	4637867	4638091	EH38E2441714	dELS		
chr6	4647604	4647945	EH38E3687619	dELS		
chr6	4688084	4688356	EH38E3687640	dELS		
chr6	4688358	4688512	EH38E2441748	dELS		
chr6	4727236	4727551	EH38E3687657	dELS		
chr6	4727717	4727996	EH38E3687658	dELS		
chr6	4728012	4728357	EH38E3687659	dELS		
chr6	4728500	4728713	EH38E3687660	dELS		
chr6	4776108	4776456	EH38E3687676	PLS	ENSG00000153046.18	+
chr6	4911177	4911527	EH38E3687754	dELS		
chr6	4941805	4942077	EH38E3687776	dELS		
chr6	4942078	4942423	EH38E4393130	dELS		
chr6	4984752	4985098	EH38E3687804	dELS		
chr6	4986496	4986670	EH38E3687805	dELS		
chr6	4987063	4987330	EH38E3687806	dELS		
chr6	5003544	5003892	EH38E3687811	PLS	ENSG00000124787.14	-
chr6	5003544	5003892	EH38E3687811	PLS	ENSG00000272142.4	
chr6	5003917	5004130	EH38E2441967	PLS	ENSG00000124787.14	-
chr6	5026132	5026479	EH38E2441974	dELS		
chr6	5026509	5026854	EH38E3687820	dELS		
chr6	5230663	5231013	EH38E3687951	dELS		
chr6	5260693	5260915	EH38E2442166	PLS	ENSG00000214113.11	-
chr6	5260930	5261088	EH38E4393217	PLS	ENSG00000145982.13	+
chr6	5260930	5261088	EH38E4393217	PLS	ENSG00000214113.11	-
chr6	5261400	5261598	EH38E4393219	PLS	ENSG00000145982.13	+
chr6	5270095	5270434	EH38E3687975	dELS		
chr6	5270796	5270974	EH38E3687976	dELS		
chr6	5294479	5294681	EH38E3687989	dELS		
chr6	5294892	5295163	EH38E3687990	dELS		
chr6	5302292	5302514	EH38E3687996	dELS		
chr6	5541816	5541972	EH38E3688080	dELS		
chr6	5542025	5542355	EH38E3688081	dELS		
chr6	6654858	6655205	EH38E3688557	dELS		
chr6	6657264	6657573	EH38E3688560	dELS		
chr6	6678308	6678535	EH38E2442999	dELS		
chr6	6686964	6687313	EH38E3688582	PLS	ENSG00000261211.2	
chr6	6689561	6689835	EH38E3688586	dELS		
chr6	6694928	6695248	EH38E3688589	PLS	ENSG00000226281.5	
chr6	6699710	6699976	EH38E3688593	dELS		
chr6	6700051	6700399	EH38E3688594	dELS		
chr6	6701918	6702268	EH38E3688596	dELS		
chr6	6712550	6712873	EH38E2443053	dELS		
chr6	6749667	6749876	EH38E3688646	dELS		
chr6	6750009	6750354	EH38E3688647	dELS		
chr6	6851018	6851367	EH38E3688729	dELS		
chr6	6851434	6851631	EH38E2443206	dELS		
chr6	6889717	6889907	EH38E4393554	dELS		
chr6	6890218	6890442	EH38E3688783	dELS		
chr6	6890570	6890901	EH38E3688784	dELS		
chr6	6927509	6927839	EH38E3688820	dELS		
chr6	6927845	6928046	EH38E3688821	dELS		
chr6	6928062	6928398	EH38E3688822	dELS		
chr6	6968382	6968591	EH38E3688851	dELS		
chr6	6968695	6968940	EH38E2443322	dELS		
chr6	6969042	6969378	EH38E3688852	dELS		
chr6	6969815	6970165	EH38E3688853	dELS		
chr6	7041436	7041778	EH38E3688899	dELS		
chr6	7041792	7041963	EH38E2443370	dELS		
chr6	7042333	7042654	EH38E3688900	dELS		
chr6	7042737	7042913	EH38E4393578	dELS		
chr6	7042925	7043272	EH38E3688902	dELS		
chr6	7047992	7048342	EH38E3688906	dELS		
chr6	7057611	7057942	EH38E3688921	dELS		
chr6	7058427	7058777	EH38E3688923	dELS		
chr6	7100746	7101060	EH38E3688945	dELS		
chr6	7101314	7101660	EH38E3688946	dELS		
chr6	7107397	7107567	EH38E4393590	PLS	ENSG00000124782.21	+
chr6	7107578	7107922	EH38E3688950	PLS	ENSG00000124782.21	+
chr6	7107965	7108187	EH38E3688951	PLS	ENSG00000124782.21	+
chr6	7110177	7110429	EH38E3688958	dELS		
chr6	7110435	7110621	EH38E3688959	dELS		
chr6	7115469	7115628	EH38E4393591	dELS		
chr6	7115672	7116012	EH38E3688968	dELS		
chr6	7119063	7119308	EH38E3688970	dELS		
chr6	7119413	7119760	EH38E3688971	dELS		
chr6	7119842	7120154	EH38E3688972	dELS		
chr6	7130263	7130609	EH38E3688982	dELS		
chr6	7135391	7135686	EH38E2443462	dELS		
chr6	7135838	7136157	EH38E3688990	dELS		
chr6	7136829	7137147	EH38E3688991	dELS		
chr6	7137191	7137346	EH38E4393595	dELS		
chr6	7137454	7137604	EH38E3688992	dELS		
chr6	7137624	7137970	EH38E3688993	dELS		
chr6	7138123	7138468	EH38E3688994	dELS		
chr6	7139011	7139348	EH38E3688995	dELS		
chr6	7139800	7140147	EH38E3688996	dELS		
chr6	7140627	7140814	EH38E3688997	dELS		
chr6	7140851	7141019	EH38E3688998	dELS		
chr6	7141020	7141364	EH38E3688999	dELS		
chr6	7141393	7141712	EH38E3689000	dELS		
chr6	7141725	7141956	EH38E3689001	dELS		
chr6	7142331	7142663	EH38E3689002	dELS		
chr6	7142914	7143243	EH38E3689003	dELS		
chr6	7143368	7143718	EH38E3689004	dELS		
chr6	7143720	7143885	EH38E3689005	dELS		
chr6	7144778	7145011	EH38E3689006	dELS		
chr6	7145289	7145581	EH38E3689007	dELS		
chr6	7145787	7146134	EH38E3689008	dELS		
chr6	7146213	7146553	EH38E3689009	dELS		
chr6	7146558	7146789	EH38E2443483	dELS		
chr6	7147057	7147393	EH38E3689010	dELS		
chr6	7147437	7147768	EH38E2443485	dELS		
chr6	7147871	7148104	EH38E3689011	dELS		
chr6	7148216	7148382	EH38E3689012	dELS		
chr6	7148454	7148768	EH38E2443488	dELS		
chr6	7150446	7150757	EH38E2443489	dELS		
chr6	7150792	7151003	EH38E2443490	dELS		
chr6	7151340	7151685	EH38E2443491	dELS		
chr6	7152503	7152707	EH38E2443492	dELS		
chr6	7159848	7160098	EH38E2443503	dELS		
chr6	7161070	7161282	EH38E3689025	dELS		
chr6	7162297	7162557	EH38E3689026	dELS		
chr6	7163847	7164192	EH38E3689028	dELS		
chr6	7164720	7164921	EH38E3689029	dELS		
chr6	7165058	7165395	EH38E3689030	dELS		
chr6	7165588	7165747	EH38E2443511	dELS		
chr6	7165918	7166265	EH38E3689031	dELS		
chr6	7166379	7166723	EH38E3689032	dELS		
chr6	7166865	7167063	EH38E3689033	dELS		
chr6	7167068	7167297	EH38E3689034	dELS		
chr6	7168243	7168500	EH38E3689035	dELS		
chr6	7168791	7168968	EH38E3689036	dELS		
chr6	7169077	7169312	EH38E4393605	dELS		
chr6	7169389	7169739	EH38E2443518	dELS		
chr6	7170144	7170455	EH38E3689038	dELS		
chr6	7170492	7170684	EH38E4393606	dELS		
chr6	7170863	7171064	EH38E2443521	dELS		
chr6	7171124	7171474	EH38E3689039	dELS		
chr6	7171665	7171910	EH38E3689040	dELS		
chr6	7172585	7172934	EH38E3689041	dELS		
chr6	7172977	7173178	EH38E3689042	dELS		
chr6	7173249	7173597	EH38E3689043	dELS		
chr6	7173820	7174118	EH38E3689044	dELS		
chr6	7174141	7174342	EH38E3689045	dELS		
chr6	7195976	7196305	EH38E2443546	dELS		
chr6	7196772	7196949	EH38E2443547	dELS		
chr6	7196955	7197116	EH38E4393610	dELS		
chr6	7197817	7198047	EH38E2443549	dELS		
chr6	7198181	7198528	EH38E3689059	dELS		
chr6	7198802	7199001	EH38E3689060	dELS		
chr6	7199058	7199325	EH38E3689061	dELS		
chr6	7199652	7199832	EH38E3689062	dELS		
chr6	7200609	7200837	EH38E3689063	dELS		
chr6	7200948	7201137	EH38E3689064	dELS		
chr6	7201172	7201508	EH38E2443555	dELS		
chr6	7201618	7201904	EH38E3689065	dELS		
chr6	7202061	7202411	EH38E2443557	dELS		
chr6	7202420	7202591	EH38E3689066	dELS		
chr6	7215183	7215520	EH38E2443571	dELS		
chr6	7236305	7236487	EH38E3689100	dELS		
chr6	7254798	7255081	EH38E3689125	dELS		
chr6	7255104	7255431	EH38E2443621	dELS		
chr6	7262014	7262363	EH38E3689130	PLS	ENSG00000285771.1	
chr6	7313137	7313487	EH38E2443669	PLS	ENSG00000124783.14	-
chr6	7347604	7347951	EH38E3689189	dELS		
chr6	7389316	7389594	EH38E3689196	PLS	ENSG00000164304.16	-
chr6	7389597	7389922	EH38E3689197	PLS	ENSG00000124784.9	+
chr6	7389597	7389922	EH38E3689197	PLS	ENSG00000164304.16	-
chr6	7590009	7590357	EH38E3689306	PLS	ENSG00000168566.13	+
chr6	7697514	7697771	EH38E2443915	dELS		
chr6	7697772	7698075	EH38E2443916	dELS		
chr6	7698177	7698526	EH38E2443917	dELS		
chr6	7725857	7726204	EH38E3689363	PLS	ENSG00000153162.9	+
chr6	7898964	7899312	EH38E3689436	dELS		
chr6	7899383	7899562	EH38E3689437	dELS		
chr6	7899612	7899961	EH38E3689438	dELS		
chr6	7899995	7900229	EH38E3689439	dELS		
chr6	7909837	7910000	EH38E4393768	PLS	ENSG00000239264.9	-
chr6	7910004	7910316	EH38E3689454	PLS	ENSG00000239264.9	-
chr6	7910661	7911010	EH38E3689456	PLS	ENSG00000239264.9	-
chr6	8064324	8064672	EH38E3689525	PLS	ENSG00000188428.20	-
chr6	8064324	8064672	EH38E3689525	PLS	ENSG00000259040.5	-
chr6	8083366	8083715	EH38E2444199	dELS		
chr6	8099929	8100165	EH38E2444207	dELS		
chr6	8102473	8102818	EH38E3689548	PLS	ENSG00000124802.12	-
chr6	8102473	8102818	EH38E3689548	PLS	ENSG00000232234.4	
chr6	8102473	8102818	EH38E3689548	PLS	ENSG00000265818.1	-
chr6	8435094	8435266	EH38E3689626	PLS	ENSG00000124786.12	
chr6	8435352	8435702	EH38E3689627	PLS	ENSG00000124786.12	
chr6	8435352	8435702	EH38E3689627	PLS	ENSG00000285219.3	
chr6	8435725	8435902	EH38E3689628	PLS	ENSG00000285219.3	
chr6	8435916	8436158	EH38E2444352	PLS	ENSG00000285219.3	
chr6	8436161	8436362	EH38E3689629	PLS	ENSG00000285219.3	
chr6	10102355	10102635	EH38E3689961	dELS		
chr6	10313882	10314085	EH38E3690047	dELS		
chr6	10314162	10314442	EH38E3690048	dELS		
chr6	10314599	10314848	EH38E2444921	dELS		
chr6	10347808	10348153	EH38E3690066	dELS		
chr6	10401685	10401942	EH38E3690114	dELS		
chr6	10402004	10402338	EH38E3690115	dELS		
chr6	10404358	10404701	EH38E3690118	PLS	ENSG00000285278.1	
chr6	10517452	10517789	EH38E3690212	dELS		
chr6	10517815	10517982	EH38E3690213	dELS		
chr6	10518610	10518906	EH38E3690214	dELS		
chr6	10518938	10519226	EH38E2445133	dELS		
chr6	10640492	10640820	EH38E3690303	dELS		
chr6	10659451	10659601	EH38E3690309	PLS	ENSG00000285763.1	
chr6	10694369	10694530	EH38E4394307	PLS	ENSG00000137434.12	-
chr6	10694573	10694911	EH38E4394308	PLS	ENSG00000137434.12	-
chr6	10694919	10695115	EH38E4394309	PLS	ENSG00000111845.5	+
chr6	10722835	10723185	EH38E3690343	PLS	ENSG00000111843.14	+
chr6	10725088	10725438	EH38E3690349	dELS		
chr6	10725472	10725688	EH38E3690350	dELS		
chr6	10725793	10726040	EH38E3690351	dELS		
chr6	10726674	10727022	EH38E3690352	dELS		
chr6	10747519	10747869	EH38E3690363	PLS	ENSG00000137210.14	+
chr6	10747519	10747869	EH38E3690363	PLS	ENSG00000272097.2	
chr6	10747519	10747869	EH38E3690363	PLS	ENSG00000272162.1	+
chr6	10747939	10748119	EH38E2445339	PLS	ENSG00000137210.14	+
chr6	10749744	10750093	EH38E3690366	dELS		
chr6	10771054	10771404	EH38E4394318	dELS		
chr6	10771420	10771768	EH38E3690379	dELS		
chr6	10794264	10794611	EH38E2445362	dELS		
chr6	10838238	10838390	EH38E2445374	PLS	ENSG00000111837.12	-
chr6	10838417	10838767	EH38E2445375	PLS	ENSG00000111837.12	-
chr6	10886799	10887149	EH38E3690412	PLS	ENSG00000153157.13	
chr6	10919679	10920024	EH38E2445418	dELS		
chr6	11044166	11044516	EH38E3690457	PLS	ENSG00000197977.4	-
chr6	11044535	11044873	EH38E3690458	PLS	ENSG00000230314.7	
chr6	11093551	11093901	EH38E3690486	PLS	ENSG00000224531.6	
chr6	11096217	11096442	EH38E2445524	dELS		
chr6	11111512	11111713	EH38E3690498	PLS	ENSG00000244476.3	
chr6	11143735	11144084	EH38E2445562	dELS		
chr6	11232499	11232849	EH38E3690590	PLS	ENSG00000111859.17	-
chr6	11537426	11537775	EH38E3690816	PLS	ENSG00000205269.6	+
chr6	11537796	11538021	EH38E3690817	PLS	ENSG00000205269.6	+
chr6	11785778	11785941	EH38E2446206	dELS		
chr6	11833938	11834127	EH38E3691002	dELS		
chr6	11834296	11834641	EH38E3691003	dELS		
chr6	11917955	11918203	EH38E2446300	dELS		
chr6	11918214	11918421	EH38E2446301	dELS		
chr6	11918482	11918815	EH38E2446302	dELS		
chr6	11918990	11919340	EH38E3691031	dELS		
chr6	11919392	11919547	EH38E2446304	dELS		
chr6	11919734	11920071	EH38E3691032	dELS		
chr6	11920250	11920536	EH38E3691033	dELS		
chr6	11920624	11920876	EH38E3691034	dELS		
chr6	11921033	11921382	EH38E3691035	dELS		
chr6	11921470	11921620	EH38E4394530	dELS		
chr6	11921817	11922037	EH38E3691036	dELS		
chr6	11929537	11929783	EH38E2446311	dELS		
chr6	11930386	11930610	EH38E3691040	dELS		
chr6	11930928	11931184	EH38E4394536	dELS		
chr6	11931277	11931624	EH38E3691041	dELS		
chr6	11931703	11931879	EH38E3691042	dELS		
chr6	11932024	11932374	EH38E4394537	dELS		
chr6	11938426	11938581	EH38E3691046	dELS		
chr6	11938602	11938950	EH38E3691047	dELS		
chr6	11942229	11942554	EH38E3691050	dELS		
chr6	11950994	11951172	EH38E3691058	dELS		
chr6	11968252	11968403	EH38E2446332	dELS		
chr6	11968458	11968677	EH38E3691063	dELS		
chr6	11968740	11968936	EH38E2446334	dELS		
chr6	11978372	11978712	EH38E2446345	dELS		
chr6	12009899	12010113	EH38E2446365	dELS		
chr6	12012112	12012268	EH38E3691082	PLS	ENSG00000095951.17	
chr6	12012335	12012533	EH38E3691083	PLS	ENSG00000095951.17	
chr6	12020307	12020628	EH38E3691095	dELS		
chr6	12021157	12021354	EH38E3691096	dELS		
chr6	12021424	12021774	EH38E4394558	dELS		
chr6	12022446	12022771	EH38E3691098	dELS		
chr6	12022950	12023295	EH38E2446389	dELS		
chr6	12044943	12045288	EH38E3691106	dELS		
chr6	12065819	12065990	EH38E3691121	dELS		
chr6	13272491	13272841	EH38E2447240	PLS	ENSG00000112137.19	+
chr6	13273898	13274247	EH38E3691677	PLS	ENSG00000215022.8	-
chr6	13276119	13276316	EH38E2447248	dELS		
